id,dna
2709,5396564289895594926120287001986293757372218765202422135987951011881553141441
2710,27100538288168487411571499767192369677615944768168081774450127519032885134844
2711,10143614921353037966298900723859235155573473549443150132430885673281137640599
2712,53287452013311522600481420636296593339400350460701273516618486828961425184999
2713,29699048304572399644033119896612526764173519294365713174817401214371582382383
2714,2418235630062257203695292996773164613827830577463761200946542989729112839292
2715,107948332907137867250948557992132700669173359977891876620674873114740009657998
2716,10511793215763206286471059118914150134070927437988280115510225706572981830412
2717,77896945034582244964968125889408402189943135215013039019267403034087069502684
2718,98008006650043548418267483231788918969863381583272565751905837430434722241429
2719,50231402531201511701172529283413948638223447657574394401828473532115871424527
2720,63979721034472444108473948664309037866522245024091339746794564035596291903921
2721,76957098195593608601135232547496921966972404494935354709974268010708536072582
2722,38766676158694675918800417359683849933852745918296427295356322483506614378605
2723,97888548109931521237626087240751862434584431820823752765222518130739477518451
2724,8602114853520708071337366772452860051026282044672533453521965065019210126589
2725,16877122916788037614230444770001120634646330655361355739171586030542406000722
2726,15189006960989582046559362969632119977282177798764672598884137057185332165900
2727,26150458975054938225366218172824098526842526475776457513805727285254794180358
2728,6933607854064605711863132352349395575725517298258003867580132186036263386667
2729,55825595816393891861161343455767519079937803875052111226297685451296389458493
2730,26345406954524329624634562698860547561843384495002800138815251642053188201307
2731,85171538137415958413182219150673985983916784705208564743722543525617947550154
2732,113541688384234852350443662951829627649160071984538646234578910538062895621697
2733,53619639389318026152779913462881141359013825066245882174025541257981129188953
2734,84802654636298978337220852409922229414845151917638651219679983947857379505498
2735,2665235710212336099882939866829733936708919397920342565706793637891469136068
2736,94949319632803362649284242777582346367433467967881780482503686827115262671424
2737,33833213020259125403979363867552030457915438083685435307077555624311785985905
2738,80435951554316023869517567147050692157908152707644602797055022386907694646573
2739,4231368780839667154984692279060534792550942498868295574436053671683474971408
2740,75850970356579703328730190988836891977784444787629405847094966155309236273903
2741,59252224886900521295365572674895053129699515244859274548307127066083013813180
2742,47574278046454511749746860946380147048965525892924220541732950155050036315178
2743,9035775202439675012622642218569793631962605234516883811880111048279083634362
2744,84329162503603967090733375235111956889007647119268258226446860532174855604677
2745,86986735547705620883161922669398960383953145481650233633441225407418354291364
2746,7359178558076420692937088546986908088282203537323062655850828182107644810204
2747,41945351972195471142429351116490918881125629073710993179779168980679895318543
2748,42968462819080505930683921412980120392217045010473472784186726701395099372629
2749,31957168686962757229405786974451155259795812406226951876837069602138087336271
2750,80080378661436866161986149630982111339954989983224790556338679062127796694677
2751,66587743674889050280114912533072282097840426297079386828035441418526485653546
2752,70023436789957774689599133617565867494311053566418254502904762842655426126620
2753,50090840369696401988867820436853053501871039530946178693682987481876362369040
2754,3804538102448683069077321647345586874076855224959871289679110995566159707386
2755,43538933737944864010297785953752347401689185506344169446717116749088657200224
2756,51430074370335210370020155289529490512730884441273791559669310512222290482357
2757,111820958986727835329874982548760745327427770740636332776153939570658074980830
2758,92506922987013712508691806639547702761328969455797995732654837616205477241130
2759,37150184209901444387442234485956016644881937616548241941220066398436051262894
2760,91269095650492585961013713467172068567581476838798475637460142827635935713673
2761,44194092347150512564403731516438511809190930588437646496801994155725307779309
2762,73707453757898202437453326355339313964845044209098519066477353289449312358794
2763,41256201470029558870045323384789954688672795682070099352007558192361542421566
2764,112321244189449107218675116118179419116599607013442858879617876578250428779990
2765,111435868822507156283685966122104303809091857663125780941748868149333597506889
2766,100065009266499648636616933853989253829748657802698142296288770131284189689743
2767,25946526135572921696953343839163418690955884526806579228640581861579031923908
2768,79444059739647325538997634633167166510139490202046119224284951380876494652399
2769,104453306281807084484107395420845143474539780406545967826624542498073948246540
2770,3548567588171552026646419219632758310094163455038326087192297912437556427953
2771,96367570897491804824829153129966985920814188343552114400016823162194788174218
2772,89293230153300075669192083950768969910197436779805473374073681565385642429430
2773,107055980764697581576801144733220977294850396744485930422118091644004595416328
2774,63166254383062044023045163068630512180247414689540874119979130562581262370010
2775,8641805251150561061234011395822179029620575605105119967035040467685146514117
2776,29228073670064317069636442763200233852663772601829380102189107011787092106730
2777,11472765685987865439656128079057087272682439040148686517082544391574701538699
2778,77626266324485940234477340862871847602085913842240067580775929040321546686767
